target_cell,1,2,3,4,5,6,7,8,9,10
SEU-ALLEN_local_18472_29821_8601_4237_CCFv3.swc,0,1,10,6,3,5,5,2,0,0
SEU-ALLEN_local_18472_29833_5676_5598_CCFv3.swc,0,0,1,1,3,1,2,0,0,0
SEU-ALLEN_local_18472_29834_5872_5562_CCFv3.swc,0,0,8,2,4,0,1,2,0,0
SEU-ALLEN_local_18472_29861_7648_4622_CCFv3.swc,0,0,0,0,0,1,0,1,0,0
SEU-ALLEN_local_18472_29863_8083_4441_CCFv3.swc,0,2,1,2,3,1,0,1,0,0
SEU-ALLEN_local_18472_29877_6156_5361_CCFv3.swc,0,0,0,1,1,0,0,0,1,0
SEU-ALLEN_local_18472_29892_8812_4049_CCFv3.swc,0,1,2,0,2,1,1,1,3,0
SEU-ALLEN_local_18472_29918_5968_5491_CCFv3.swc,3,5,8,1,5,3,2,5,1,3
SEU-ALLEN_local_18472_29933_8147_4388_CCFv3.swc,0,1,0,1,1,4,1,1,2,0
SEU-ALLEN_local_18472_29949_5815_5549_CCFv3.swc,0,0,2,3,1,3,0,0,0,0
SEU-ALLEN_local_18472_29951_8405_4385_CCFv3.swc,0,0,1,0,0,2,1,0,0,1
SEU-ALLEN_local_18472_29967_9162_4124_CCFv3.swc,0,1,1,5,1,2,1,0,0,0
SEU-ALLEN_local_18472_29969_9052_4120_CCFv3.swc,0,2,0,1,2,1,0,0,0,0
SEU-ALLEN_local_18472_29976_7836_4580_CCFv3.swc,0,2,0,1,2,0,0,0,0,0
SEU-ALLEN_local_18472_29992_7873_4629_CCFv3.swc,0,1,0,1,1,0,0,1,0,0
SEU-ALLEN_local_18472_30014_7564_4684_CCFv3.swc,0,0,1,0,1,1,0,1,0,0
SEU-ALLEN_local_18472_30021_9422_3827_CCFv3.swc,0,3,1,1,2,0,1,0,0,0
SEU-ALLEN_local_18472_30021_9502_3935_CCFv3.swc,0,0,0,0,0,1,1,2,0,0
SEU-ALLEN_local_18472_30038_7714_4608_CCFv3.swc,0,0,0,4,1,1,0,0,0,0
SEU-ALLEN_local_18472_30049_8181_4381_CCFv3.swc,1,1,0,2,7,1,1,1,4,0
SEU-ALLEN_local_18472_30052_6754_5067_CCFv3.swc,0,1,0,0,0,0,0,0,1,0
SEU-ALLEN_local_18472_30056_9520_3838_CCFv3.swc,0,0,1,0,1,2,0,0,0,0
SEU-ALLEN_local_18472_30058_6670_5121_CCFv3.swc,0,0,2,2,2,3,0,0,0,0
SEU-ALLEN_local_18472_30064_6342_5340_CCFv3.swc,0,0,3,2,0,0,0,3,0,0
SEU-ALLEN_local_18472_30074_6727_5201_CCFv3.swc,0,0,1,0,1,2,3,0,0,0
SEU-ALLEN_local_18472_30138_8967_4096_CCFv3.swc,0,1,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30139_6410_5220_CCFv3.swc,0,1,1,2,3,0,0,0,0,0
SEU-ALLEN_local_18472_30141_8949_4071_CCFv3.swc,0,0,0,0,0,1,2,0,0,0
SEU-ALLEN_local_18472_30154_5711_5664_CCFv3.swc,1,0,0,0,0,5,0,0,0,0
SEU-ALLEN_local_18472_30154_8772_4122_CCFv3.swc,0,1,1,0,1,1,0,0,0,0
SEU-ALLEN_local_18472_30154_9232_3944_CCFv3.swc,0,0,1,1,0,1,0,0,0,2
SEU-ALLEN_local_18472_30154_9494_4044_CCFv3.swc,0,0,0,0,0,0,4,2,0,1
SEU-ALLEN_local_18472_30156_6790_5192_CCFv3.swc,0,1,1,1,0,1,0,0,1,1
SEU-ALLEN_local_18472_30177_5987_5493_CCFv3.swc,1,1,2,7,7,7,0,0,2,0
SEU-ALLEN_local_18472_30225_7798_4726_CCFv3.swc,0,0,3,1,0,1,0,0,0,0
SEU-ALLEN_local_18472_30227_9083_4017_CCFv3.swc,0,0,0,1,0,0,1,0,0,0
SEU-ALLEN_local_18472_30239_8013_4636_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_30253_6977_5084_CCFv3.swc,1,1,3,0,2,0,0,0,0,0
SEU-ALLEN_local_18472_30255_7816_4755_CCFv3.swc,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30274_8259_4491_CCFv3.swc,0,0,0,1,0,2,0,0,0,0
SEU-ALLEN_local_18472_30278_8989_4054_CCFv3.swc,0,0,0,0,1,1,0,2,0,0
SEU-ALLEN_local_18472_30315_9628_3890_CCFv3.swc,0,0,1,0,0,0,1,0,0,0
SEU-ALLEN_local_18472_30323_6673_5364_CCFv3.swc,0,0,0,0,0,2,0,1,0,0
SEU-ALLEN_local_18472_30329_7871_4651_CCFv3.swc,0,0,1,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_30383_8120_4570_CCFv3.swc,0,0,2,1,1,0,0,0,0,0
SEU-ALLEN_local_18472_30405_8275_4551_CCFv3.swc,0,0,0,1,1,3,0,0,0,0
SEU-ALLEN_local_18472_30442_9508_3951_CCFv3.swc,0,0,3,4,1,1,0,0,0,0
SEU-ALLEN_local_18472_30447_6264_5424_CCFv3.swc,0,1,0,3,1,1,0,0,0,0
SEU-ALLEN_local_18472_30460_7757_4751_CCFv3.swc,0,0,1,0,1,0,1,2,1,0
SEU-ALLEN_local_18472_30469_9099_4133_CCFv3.swc,0,0,1,2,2,1,0,2,0,0
SEU-ALLEN_local_18472_30474_8705_4285_CCFv3.swc,0,1,0,0,1,1,1,0,0,0
SEU-ALLEN_local_18472_30478_6861_5161_CCFv3.swc,0,1,1,1,0,0,0,2,0,0
SEU-ALLEN_local_18472_30478_7855_4693_CCFv3.swc,0,0,1,0,1,2,0,0,0,0
SEU-ALLEN_local_18472_30490_8665_4386_CCFv3.swc,0,1,1,0,0,0,0,1,1,0
SEU-ALLEN_local_18472_30514_7489_4828_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_30562_8198_4604_CCFv3.swc,0,0,0,3,0,0,2,0,0,0
SEU-ALLEN_local_18472_30599_6709_5215_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30600_7132_5082_CCFv3.swc,0,1,0,1,1,1,1,0,0,0
SEU-ALLEN_local_18472_30612_7085_5183_CCFv3.swc,0,0,1,5,2,3,2,1,0,0
SEU-ALLEN_local_18472_30618_8613_4407_CCFv3.swc,0,0,1,0,1,1,0,0,0,0
SEU-ALLEN_local_18472_30622_8822_4335_CCFv3.swc,0,1,0,0,3,0,1,0,0,0
SEU-ALLEN_local_18472_30633_9428_3954_CCFv3.swc,0,0,0,3,0,0,0,0,0,0
SEU-ALLEN_local_18472_30634_7888_4863_CCFv3.swc,0,0,2,0,2,0,0,0,0,0
SEU-ALLEN_local_18472_30642_8054_4668_CCFv3.swc,0,0,0,0,7,0,0,1,0,0
SEU-ALLEN_local_18472_30653_8460_4508_CCFv3.swc,0,0,1,1,0,0,1,0,0,0
SEU-ALLEN_local_18472_30666_7611_4861_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_30679_8576_4486_CCFv3.swc,0,0,0,0,1,0,0,0,1,0
SEU-ALLEN_local_18472_30709_7507_5075_CCFv3.swc,0,0,2,5,1,2,2,0,1,0
SEU-ALLEN_local_18472_30715_6770_5232_CCFv3.swc,0,1,0,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_30733_9500_4003_CCFv3.swc,0,0,0,0,0,7,1,1,0,0
SEU-ALLEN_local_18472_30740_6387_5547_CCFv3.swc,0,0,1,0,5,2,2,0,0,0
SEU-ALLEN_local_18472_30746_8791_4383_CCFv3.swc,0,0,0,1,2,2,0,2,0,0
SEU-ALLEN_local_18472_30753_7165_5236_CCFv3.swc,0,0,1,1,1,4,2,0,0,0
SEU-ALLEN_local_18472_30777_7537_5051_CCFv3.swc,0,1,0,2,2,5,0,0,0,0
SEU-ALLEN_local_18472_30778_8497_4562_CCFv3.swc,0,0,1,6,0,1,0,0,0,0
SEU-ALLEN_local_18472_30790_8231_4723_CCFv3.swc,0,0,1,2,3,0,0,0,0,0
SEU-ALLEN_local_18472_30800_8419_4603_CCFv3.swc,0,0,2,2,0,1,0,1,0,0
SEU-ALLEN_local_18472_30842_7067_5381_CCFv3.swc,0,0,0,1,1,1,0,1,1,0
SEU-ALLEN_local_18472_30861_8366_4631_CCFv3.swc,0,1,1,0,2,1,2,0,0,0
SEU-ALLEN_local_18472_30864_6577_5445_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30868_9273_4236_CCFv3.swc,0,0,1,4,2,0,0,0,0,0
SEU-ALLEN_local_18472_30874_9210_4249_CCFv3.swc,0,0,0,4,0,0,0,1,0,0
SEU-ALLEN_local_18472_30879_8952_4355_CCFv3.swc,0,0,1,0,1,0,0,1,2,0
SEU-ALLEN_local_18472_30880_6682_5398_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_30952_10550_3611_CCFv3.swc,0,4,1,0,0,0,1,0,0,0
SEU-ALLEN_local_18472_30953_8489_4574_CCFv3.swc,0,0,0,3,2,4,0,0,0,0
SEU-ALLEN_local_18472_30965_8425_4657_CCFv3.swc,0,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30969_10535_3637_CCFv3.swc,2,4,2,5,0,2,0,0,0,0
SEU-ALLEN_local_18472_30989_7554_5023_CCFv3.swc,0,1,3,1,1,0,0,0,0,0
SEU-ALLEN_local_18472_30999_7494_5108_CCFv3.swc,1,4,2,7,8,3,1,0,0,0
SEU-ALLEN_local_18472_31023_6781_5408_CCFv3.swc,0,1,2,3,0,1,0,0,0,0
SEU-ALLEN_local_18472_31033_9662_4080_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_31042_8325_4632_CCFv3.swc,1,0,3,0,3,0,0,0,0,0
SEU-ALLEN_local_18472_31056_6871_5449_CCFv3.swc,1,1,0,0,0,2,0,0,1,0
SEU-ALLEN_local_18472_31080_10622_3623_CCFv3.swc,1,3,1,1,0,3,3,0,0,2
SEU-ALLEN_local_18472_31096_8806_4408_CCFv3.swc,0,0,3,4,2,0,3,0,0,0
SEU-ALLEN_local_18472_31110_9035_4334_CCFv3.swc,0,0,0,0,2,0,0,5,0,0
SEU-ALLEN_local_18472_31110_9436_4123_CCFv3.swc,0,0,0,2,0,0,0,1,2,1
SEU-ALLEN_local_18472_31131_10594_3700_CCFv3.swc,0,0,3,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_31173_9026_4366_CCFv3.swc,0,0,0,1,0,1,0,0,0,0
SEU-ALLEN_local_18472_31185_9618_4053_CCFv3.swc,0,1,4,2,1,2,1,0,0,0
SEU-ALLEN_local_18472_31274_9510_4117_CCFv3.swc,0,1,2,0,0,2,1,1,0,0
SEU-ALLEN_local_18472_31318_9268_4303_CCFv3.swc,0,0,0,6,0,0,0,0,0,0
SEU-ALLEN_local_18472_31370_9019_4370_CCFv3.swc,0,1,1,3,1,0,0,0,0,0
SEU-ALLEN_local_18472_31380_10688_3749_CCFv3.swc,0,0,0,2,0,0,2,0,0,0
SEU-ALLEN_local_18472_31386_9290_4306_CCFv3.swc,0,0,0,2,5,0,0,0,0,0
SEU-ALLEN_local_18472_31396_9569_4133_CCFv3.swc,0,0,0,0,0,1,1,0,1,0
SEU-ALLEN_local_18472_31431_9648_4131_CCFv3.swc,0,0,1,3,1,0,1,0,0,0
SEU-ALLEN_local_18472_31510_9583_4247_CCFv3.swc,0,0,0,1,3,0,3,2,2,0
SEU-ALLEN_local_18472_31517_11118_3526_CCFv3.swc,0,2,0,0,0,1,0,1,0,0
SEU-ALLEN_local_18472_31546_11214_3530_CCFv3.swc,0,0,0,0,4,3,0,5,2,1
SEU-ALLEN_local_18472_31553_10903_3655_CCFv3.swc,0,3,0,0,1,1,0,2,0,0
SEU-ALLEN_local_18472_31559_10931_3719_CCFv3.swc,0,0,2,3,4,0,0,0,0,0
SEU-ALLEN_local_18472_31572_8995_4556_CCFv3.swc,0,0,1,1,2,0,0,0,0,0
SEU-ALLEN_local_18472_31651_9123_4412_CCFv3.swc,0,2,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_31658_10995_3763_CCFv3.swc,0,2,2,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_31660_9540_4208_CCFv3.swc,0,0,0,0,0,0,2,0,0,0
SEU-ALLEN_local_18472_31682_9417_4277_CCFv3.swc,0,0,2,0,0,0,0,0,2,0
SEU-ALLEN_local_18472_31707_10727_3708_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_31708_11672_3512_CCFv3.swc,0,1,0,0,3,1,0,0,0,0
SEU-ALLEN_local_18472_31735_9083_4477_CCFv3.swc,0,0,0,0,0,0,0,0,1,0
SEU-ALLEN_local_18472_31740_9510_4421_CCFv3.swc,0,0,1,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_31767_11056_3826_CCFv3.swc,0,2,4,1,2,0,4,1,0,0
SEU-ALLEN_local_18472_31776_9530_4261_CCFv3.swc,0,1,0,0,1,6,1,3,1,1
SEU-ALLEN_local_18472_31820_11437_3562_CCFv3.swc,0,0,0,0,0,1,0,1,0,1
SEU-ALLEN_local_18472_31825_11643_3569_CCFv3.swc,0,0,0,0,2,0,0,3,0,0
SEU-ALLEN_local_18472_31898_11111_3686_CCFv3.swc,0,0,0,4,2,1,2,1,2,1
SEU-ALLEN_local_18472_31949_11127_3815_CCFv3.swc,0,1,4,1,2,2,2,0,0,0
SEU-ALLEN_local_18472_31971_11181_3686_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18472_32068_11197_3754_CCFv3.swc,0,0,0,1,3,0,0,0,0,0
SEU-ALLEN_local_18472_32090_11498_3864_CCFv3.swc,0,0,2,0,2,2,0,0,0,0
SEU-ALLEN_local_18472_32097_11591_3622_CCFv3.swc,0,0,1,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_32125_11632_3669_CCFv3.swc,1,3,0,0,0,0,0,2,0,0
SEU-ALLEN_local_18472_32293_11609_3766_CCFv3.swc,0,1,2,1,0,2,1,0,0,0
SEU-ALLEN_local_18472_32314_11637_3844_CCFv3.swc,0,0,0,2,1,0,0,1,0,0
SEU-ALLEN_local_18472_32437_11231_3988_CCFv3.swc,0,2,3,4,0,0,1,1,0,0
SEU-ALLEN_local_18472_7590_7968_5265_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18472_8446_9447_4883_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_18472_8559_8952_5069_CCFv3.swc,0,0,0,1,1,1,1,0,0,0
SEU-ALLEN_local_18472_8618_7400_5639_CCFv3.swc,0,0,0,0,0,0,1,1,2,0
SEU-ALLEN_local_18472_8628_9085_5060_CCFv3.swc,0,0,1,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_8640_4743_6231_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_8659_8098_5396_CCFv3.swc,0,0,0,0,0,1,0,2,0,0
SEU-ALLEN_local_18472_8681_9270_4952_CCFv3.swc,0,0,5,1,1,0,0,0,0,0
SEU-ALLEN_local_18472_8682_8126_5419_CCFv3.swc,0,0,0,0,0,0,0,1,0,1
SEU-ALLEN_local_18472_8709_8733_5205_CCFv3.swc,0,0,0,3,0,0,0,0,0,0
SEU-ALLEN_local_18472_8710_10449_4433_CCFv3.swc,0,0,1,0,0,2,0,0,0,0
SEU-ALLEN_local_18472_8710_8230_5347_CCFv3.swc,0,0,0,2,2,0,1,0,0,0
SEU-ALLEN_local_18472_8728_9242_4871_CCFv3.swc,0,0,0,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_8742_9894_4730_CCFv3.swc,0,0,0,1,0,1,0,0,1,0
SEU-ALLEN_local_18472_8752_9307_4820_CCFv3.swc,0,0,0,2,0,1,0,0,0,0
SEU-ALLEN_local_18472_8778_10525_4414_CCFv3.swc,0,0,0,0,1,1,2,1,0,0
SEU-ALLEN_local_18472_8792_11190_4246_CCFv3.swc,0,0,1,0,3,0,2,1,0,0
SEU-ALLEN_local_18472_8796_7688_5514_CCFv3.swc,0,0,1,3,1,3,0,0,0,0
SEU-ALLEN_local_18472_8814_10551_4427_CCFv3.swc,0,0,0,0,0,0,0,3,1,0
SEU-ALLEN_local_18472_8825_9236_4859_CCFv3.swc,1,0,5,1,0,2,0,1,0,0
SEU-ALLEN_local_18472_8827_8125_5272_CCFv3.swc,0,0,0,1,1,0,3,1,1,0
SEU-ALLEN_local_18472_8888_10234_4546_CCFv3.swc,0,0,1,1,7,3,0,0,0,0
SEU-ALLEN_local_18472_8900_7285_5649_CCFv3.swc,0,0,0,1,1,1,0,2,0,0
SEU-ALLEN_local_18472_8909_7823_5378_CCFv3.swc,1,1,2,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_8911_8817_4912_CCFv3.swc,0,0,1,0,0,0,2,0,0,0
SEU-ALLEN_local_18472_8922_9304_4906_CCFv3.swc,0,0,1,1,2,0,2,0,3,1
SEU-ALLEN_local_18472_8924_8409_5241_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_18472_8935_7432_5632_CCFv3.swc,0,2,0,0,0,1,1,0,0,0
SEU-ALLEN_local_18472_8953_8513_5155_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_18472_8966_7741_5486_CCFv3.swc,0,0,5,5,1,0,3,4,1,1
SEU-ALLEN_local_18472_8969_8295_5143_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_8980_9556_4592_CCFv3.swc,0,0,0,0,0,1,0,0,1,0
SEU-ALLEN_local_18472_8990_6737_5851_CCFv3.swc,0,1,0,0,0,2,0,0,0,0
SEU-ALLEN_local_18472_9004_7112_5756_CCFv3.swc,0,0,3,0,2,2,0,0,0,0
SEU-ALLEN_local_18472_9007_9843_4591_CCFv3.swc,0,1,1,3,0,0,0,0,0,0
SEU-ALLEN_local_18472_9008_9552_4666_CCFv3.swc,0,2,0,2,1,0,1,0,0,0
SEU-ALLEN_local_18472_9011_11102_4184_CCFv3.swc,0,0,0,0,0,2,2,0,0,0
SEU-ALLEN_local_18472_9011_11309_4124_CCFv3.swc,0,1,1,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9019_8952_4836_CCFv3.swc,0,0,0,1,1,0,0,0,0,0
SEU-ALLEN_local_18472_9033_8188_5317_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_18472_9049_8393_5037_CCFv3.swc,4,0,2,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9059_11064_4138_CCFv3.swc,0,0,2,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9068_11122_4100_CCFv3.swc,0,0,1,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_9076_9856_4614_CCFv3.swc,0,0,0,0,0,2,1,0,0,0
SEU-ALLEN_local_18472_9077_7405_5484_CCFv3.swc,0,0,0,0,0,0,2,3,3,1
SEU-ALLEN_local_18472_9081_7550_5517_CCFv3.swc,0,6,0,2,3,3,0,0,0,0
SEU-ALLEN_local_18472_9086_10151_4405_CCFv3.swc,0,0,0,0,0,0,0,0,1,0
SEU-ALLEN_local_18472_9090_10015_4415_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9091_8747_4886_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_18472_9093_6508_5947_CCFv3.swc,1,0,1,3,0,0,0,0,0,0
SEU-ALLEN_local_18472_9098_10486_4282_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_9100_11395_3819_CCFv3.swc,0,1,2,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9101_8864_4871_CCFv3.swc,0,0,1,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_9108_7830_5463_CCFv3.swc,0,1,2,0,1,1,7,1,2,0
SEU-ALLEN_local_18472_9115_8393_5120_CCFv3.swc,0,0,0,0,0,0,0,1,0,0
SEU-ALLEN_local_18472_9117_7370_5527_CCFv3.swc,0,1,0,3,2,2,0,0,1,1
SEU-ALLEN_local_18472_9126_6610_5816_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9128_6939_5818_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18472_9133_10327_4366_CCFv3.swc,0,0,1,4,3,0,0,0,0,0
SEU-ALLEN_local_18472_9133_7416_5477_CCFv3.swc,0,2,0,1,2,2,2,0,0,0
SEU-ALLEN_local_18472_9135_9777_4576_CCFv3.swc,0,0,2,2,0,1,1,0,0,0
SEU-ALLEN_local_18472_9137_7967_5204_CCFv3.swc,0,0,0,0,2,1,2,2,0,1
SEU-ALLEN_local_18472_9138_7850_5293_CCFv3.swc,0,0,0,1,2,0,1,0,0,0
SEU-ALLEN_local_18472_9146_12052_3876_CCFv3.swc,0,1,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_9147_11116_4132_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_9149_7936_5234_CCFv3.swc,0,0,1,0,3,1,0,2,0,0
SEU-ALLEN_local_18472_9151_7550_5540_CCFv3.swc,0,2,3,7,4,3,4,7,1,0
SEU-ALLEN_local_18472_9152_10658_4212_CCFv3.swc,0,0,3,0,0,1,0,1,2,0
SEU-ALLEN_local_18472_9153_7138_5589_CCFv3.swc,0,0,0,1,2,2,1,0,0,0
SEU-ALLEN_local_18472_9157_9340_4777_CCFv3.swc,0,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9179_9210_4672_CCFv3.swc,1,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9184_10206_4421_CCFv3.swc,0,0,2,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9189_10065_4367_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9189_6585_5824_CCFv3.swc,0,0,0,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_9191_10002_4387_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18472_9206_7500_5365_CCFv3.swc,0,0,0,0,2,0,0,0,0,0
SEU-ALLEN_local_18472_9208_9481_4670_CCFv3.swc,0,0,1,0,4,2,2,0,0,0
SEU-ALLEN_local_18472_9230_9550_4642_CCFv3.swc,0,1,2,1,2,2,1,0,0,0
SEU-ALLEN_local_18472_9235_7248_5502_CCFv3.swc,0,0,0,0,0,2,0,1,0,0
SEU-ALLEN_local_18472_9238_8108_5192_CCFv3.swc,0,0,2,0,2,0,0,0,0,0
SEU-ALLEN_local_18472_9241_8660_4921_CCFv3.swc,0,0,0,0,0,0,1,1,1,0
SEU-ALLEN_local_18472_9243_10183_4551_CCFv3.swc,0,0,0,3,2,1,4,1,1,1
SEU-ALLEN_local_18472_9246_8357_4990_CCFv3.swc,0,0,1,0,1,1,1,0,0,0
SEU-ALLEN_local_18472_9247_9238_4892_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9251_9675_4607_CCFv3.swc,0,0,0,3,3,0,1,0,0,0
SEU-ALLEN_local_18472_9267_7520_5348_CCFv3.swc,0,0,3,0,1,0,1,0,0,0
SEU-ALLEN_local_18472_9273_6181_5986_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_9280_10503_4380_CCFv3.swc,0,0,1,1,3,1,2,0,0,0
SEU-ALLEN_local_18472_9283_8127_5108_CCFv3.swc,0,0,0,1,2,0,0,0,0,0
SEU-ALLEN_local_18472_9296_6712_5784_CCFv3.swc,0,0,1,2,0,2,0,2,0,0
SEU-ALLEN_local_18472_9322_10735_4170_CCFv3.swc,0,0,0,1,2,0,0,0,0,0
SEU-ALLEN_local_18472_9331_7915_5148_CCFv3.swc,0,1,2,2,2,5,1,0,0,0
SEU-ALLEN_local_18472_9336_11197_3968_CCFv3.swc,0,0,0,1,0,1,0,0,0,0
SEU-ALLEN_local_18472_9336_8361_4364_CCFv3.swc,0,1,1,0,2,0,2,0,0,0
SEU-ALLEN_local_18472_9337_6473_5773_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9337_8738_4923_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9340_5586_6247_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_9340_7027_5623_CCFv3.swc,0,1,0,2,1,0,1,0,0,0
SEU-ALLEN_local_18472_9340_9959_4423_CCFv3.swc,0,0,3,1,0,0,1,2,0,0
SEU-ALLEN_local_18472_9366_9675_4448_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9369_8601_4823_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9380_5981_6059_CCFv3.swc,0,1,1,0,1,1,0,0,0,1
SEU-ALLEN_local_18472_9385_7208_5433_CCFv3.swc,0,1,0,0,1,1,0,0,0,0
SEU-ALLEN_local_18472_9404_9490_4521_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9406_6573_5684_CCFv3.swc,0,0,0,0,2,0,0,0,0,0
SEU-ALLEN_local_18472_9418_8129_5029_CCFv3.swc,1,0,1,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_9420_9522_4515_CCFv3.swc,0,0,0,0,1,1,0,0,2,0
SEU-ALLEN_local_18472_9426_13404_3606_CCFv3.swc,0,0,0,0,1,2,0,0,0,0
SEU-ALLEN_local_18472_9426_9841_4430_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9430_6369_5730_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18472_9434_10429_4125_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_18472_9444_8761_4851_CCFv3.swc,0,0,0,1,1,0,0,2,0,0
SEU-ALLEN_local_18472_9446_8618_4846_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_18472_9447_8384_4890_CCFv3.swc,0,0,0,0,0,6,0,0,0,0
SEU-ALLEN_local_18472_9448_7055_5560_CCFv3.swc,0,0,3,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_9453_9999_4291_CCFv3.swc,0,0,1,0,2,0,0,1,0,0
SEU-ALLEN_local_18472_9454_6988_5541_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9455_11149_3912_CCFv3.swc,0,0,0,0,0,0,0,2,0,0
SEU-ALLEN_local_18472_9466_9235_4576_CCFv3.swc,0,0,1,0,2,2,1,0,0,0
SEU-ALLEN_local_18472_9484_8785_4729_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18472_9485_10958_3943_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18472_9489_8482_4835_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_9497_10014_4239_CCFv3.swc,0,0,1,0,1,0,0,0,0,0
SEU-ALLEN_local_18472_9503_9743_4448_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9513_6620_5669_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18472_9516_8682_4735_CCFv3.swc,1,0,0,2,1,0,0,0,0,0
SEU-ALLEN_local_18472_9520_7212_5404_CCFv3.swc,0,0,0,1,0,0,1,0,0,0
