target_cell,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SEU-ALLEN_local_194080_3510_20126_5695_CCFv3.swc,0,0,0,0,2,15,24,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3517_17132_5603_CCFv3.swc,0,0,0,7,2,0,12,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3520_22897_6303_CCFv3.swc,0,15,0,4,0,10,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3541_20637_5740_CCFv3.swc,0,0,0,18,35,19,48,30,23,20,35,0,1,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3556_18532_5477_CCFv3.swc,0,0,0,0,0,10,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3620_19347_4755_CCFv3.swc,0,22,29,35,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3632_17849_5370_CCFv3.swc,0,0,0,9,10,8,6,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3638_20129_5617_CCFv3.swc,0,0,0,0,9,29,32,21,4,0,2,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3660_19952_5287_CCFv3.swc,0,0,3,11,62,51,63,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_3947_20228_5297_CCFv3.swc,0,0,0,2,24,3,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4007_20124_5254_CCFv3.swc,0,0,0,0,19,27,19,4,17,4,6,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4023_21936_5694_CCFv3.swc,0,2,0,8,19,28,89,47,4,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4230_23028_5973_CCFv3.swc,0,0,3,4,12,22,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4528_19346_4762_CCFv3.swc,0,5,54,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4575_19414_4661_CCFv3.swc,0,0,0,2,4,29,16,3,13,13,3,0,5,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4791_22839_5349_CCFv3.swc,3,0,29,36,17,15,7,0,0,0,2,1,4,0,8,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4797_22923_5396_CCFv3.swc,0,9,0,0,13,45,19,39,32,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4959_20461_4359_CCFv3.swc,0,7,5,27,43,25,18,8,7,23,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5335_23406_5031_CCFv3.swc,0,0,2,0,11,12,6,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5564_22735_4569_CCFv3.swc,0,5,22,18,40,5,22,65,2,11,15,3,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5611_21653_4473_CCFv3.swc,0,0,0,32,10,7,49,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5690_22817_4568_CCFv3.swc,0,0,1,18,4,38,14,2,3,7,0,20,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5722_22200_4062_CCFv3.swc,0,0,0,10,11,5,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5839_22283_4093_CCFv3.swc,0,0,16,1,0,4,7,6,16,0,0,0,1,8,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5872_23094_4490_CCFv3.swc,0,0,19,6,21,22,29,1,12,48,5,0,8,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_5933_22834_4205_CCFv3.swc,0,25,30,15,20,15,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_6156_9821_5046_CCFv3.swc,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_6356_21806_3467_CCFv3.swc,3,5,2,48,38,23,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_6366_22139_3608_CCFv3.swc,0,0,0,0,20,16,44,8,4,9,6,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_6487_9814_4845_CCFv3.swc,0,0,0,0,40,61,18,25,40,28,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_6669_23682_4278_CCFv3.swc,0,0,0,14,16,14,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_7134_6706_6680_CCFv3.swc,0,0,0,0,5,0,0,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_7188_8319_5184_CCFv3.swc,0,0,0,0,0,2,10,10,6,4,1,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_7323_8173_5080_CCFv3.swc,0,0,0,2,35,2,2,5,0,0,1,0,4,0,3,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_7425_7344_5573_CCFv3.swc,0,1,22,7,14,13,9,20,13,12,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_7706_7157_5601_CCFv3.swc,0,0,2,0,13,63,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_7944_6115_6424_CCFv3.swc,1,0,4,19,2,18,16,13,20,1,2,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_8034_6120_6442_CCFv3.swc,0,0,0,0,12,9,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_8091_8165_4985_CCFv3.swc,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_8190_6467_5702_CCFv3.swc,0,0,0,3,1,8,22,13,8,0,18,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_8477_5773_6335_CCFv3.swc,0,0,19,0,11,13,15,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_8598_5943_5643_CCFv3.swc,0,0,6,68,22,28,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_9061_6135_5172_CCFv3.swc,0,0,0,0,0,6,4,2,0,12,5,13,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_9092_6128_5249_CCFv3.swc,0,0,1,0,0,14,0,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_9218_7536_3995_CCFv3.swc,0,0,0,0,15,46,49,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_9245_7225_4248_CCFv3.swc,0,0,2,9,24,0,22,6,3,8,0,8,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_9284_6039_5260_CCFv3.swc,0,0,0,30,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_9295_7465_3991_CCFv3.swc,0,0,0,0,4,31,12,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_3660_11527_5141_CCFv3.swc,0,0,0,9,23,21,28,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_4117_19070_5112_CCFv3.swc,0,0,3,8,14,11,10,18,20,23,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_4158_19739_5521_CCFv3.swc,5,5,30,5,23,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_4380_11516_5000_CCFv3.swc,0,0,0,0,7,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_4734_9734_4931_CCFv3.swc,0,0,0,8,41,3,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_4822_8965_5242_CCFv3.swc,0,6,6,16,43,27,12,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5154_8529_5147_CCFv3.swc,0,0,2,23,5,29,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5230_9659_4445_CCFv3.swc,0,1,1,16,31,26,40,75,7,19,17,16,39,15,0,4,4,0,0,0,0,0
SEU-ALLEN_local_194081_5328_9663_4422_CCFv3.swc,0,28,26,19,34,23,37,14,0,0,12,10,4,17,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5338_21176_5753_CCFv3.swc,0,0,19,2,0,18,22,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5346_21263_5793_CCFv3.swc,0,0,4,0,8,56,57,25,12,54,6,5,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5378_21225_5795_CCFv3.swc,0,0,0,0,3,5,0,5,6,7,44,5,0,0,8,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5788_21550_5607_CCFv3.swc,0,3,33,4,80,18,77,89,44,13,4,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5846_21739_5686_CCFv3.swc,0,0,0,3,4,9,44,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5881_8278_3833_CCFv3.swc,0,4,0,19,80,67,87,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5928_7133_5219_CCFv3.swc,0,0,8,11,9,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_5983_8863_3960_CCFv3.swc,0,5,3,14,7,7,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6028_7092_5169_CCFv3.swc,0,5,12,11,25,36,47,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6060_8654_4075_CCFv3.swc,0,0,0,4,0,5,2,1,3,0,0,13,23,0,6,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6085_22460_5958_CCFv3.swc,0,0,0,12,85,129,98,15,30,20,12,12,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6100_8778_3994_CCFv3.swc,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6156_21778_5308_CCFv3.swc,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6188_21512_5161_CCFv3.swc,0,0,0,7,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6201_21778_5297_CCFv3.swc,0,0,0,5,9,34,5,11,20,8,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6253_21636_5135_CCFv3.swc,0,0,0,0,0,17,36,18,0,0,0,2,0,0,0,0,7,0,0,0,0,0
SEU-ALLEN_local_194081_6289_21919_5336_CCFv3.swc,0,0,8,23,10,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6379_21907_5238_CCFv3.swc,0,0,3,25,4,0,31,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6388_21910_4190_CCFv3.swc,0,0,12,12,23,32,9,20,28,16,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6457_22156_5332_CCFv3.swc,0,0,2,38,15,30,24,33,18,19,11,8,16,9,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6528_22047_5342_CCFv3.swc,0,0,8,51,0,47,21,36,0,12,15,15,0,3,0,0,0,7,7,0,0,0
SEU-ALLEN_local_194081_6539_22903_5935_CCFv3.swc,0,0,0,0,11,10,12,0,26,4,35,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6560_6564_5223_CCFv3.swc,0,2,6,17,10,6,0,12,6,4,5,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6629_8231_3596_CCFv3.swc,0,0,0,0,4,12,8,26,32,62,7,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6690_7375_4341_CCFv3.swc,0,0,0,6,1,18,9,2,0,0,0,23,0,0,0,0,3,0,0,0,0,0
SEU-ALLEN_local_194081_6729_21790_4591_CCFv3.swc,0,0,14,10,22,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6792_7331_4376_CCFv3.swc,0,0,0,0,0,32,28,22,16,16,0,5,12,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6803_7306_4376_CCFv3.swc,0,0,0,0,0,4,9,17,23,0,0,7,8,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6863_7320_4258_CCFv3.swc,0,0,20,5,51,40,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6896_7272_4359_CCFv3.swc,0,0,0,30,0,29,18,8,12,20,4,8,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6952_23069_5721_CCFv3.swc,17,16,18,37,34,5,42,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_6968_7690_3864_CCFv3.swc,0,0,10,11,19,23,26,9,25,23,40,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7000_7722_3865_CCFv3.swc,0,0,14,0,4,39,15,63,35,62,9,0,3,12,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7014_7362_4071_CCFv3.swc,0,0,0,1,1,0,2,0,0,7,11,5,1,6,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7042_6986_4332_CCFv3.swc,0,0,0,4,15,4,39,2,28,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7050_22144_4790_CCFv3.swc,0,0,0,29,53,68,54,68,24,21,14,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7060_22785_5307_CCFv3.swc,0,0,0,5,2,26,17,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7067_22796_5305_CCFv3.swc,0,0,11,6,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7122_23170_5623_CCFv3.swc,0,0,1,10,82,17,54,28,5,0,22,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7151_22900_5421_CCFv3.swc,0,9,10,9,34,36,22,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7175_7584_3874_CCFv3.swc,0,0,11,0,0,14,51,34,44,4,18,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7184_22201_4873_CCFv3.swc,0,14,0,33,42,20,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7295_22916_5304_CCFv3.swc,0,0,0,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7342_21593_4105_CCFv3.swc,0,0,0,29,29,41,28,37,21,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7343_22600_4846_CCFv3.swc,0,0,0,29,83,36,38,53,2,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7373_6547_4606_CCFv3.swc,0,9,39,44,28,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7899_22513_3697_CCFv3.swc,0,0,2,10,20,45,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_8159_22482_3568_CCFv3.swc,0,6,0,31,42,34,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_8643_23465_4495_CCFv3.swc,0,4,9,19,15,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_9292_21878_3522_CCFv3.swc,0,1,12,76,49,16,9,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_9406_21840_3458_CCFv3.swc,1,7,6,9,52,39,39,0,0,27,17,6,23,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_3297_7756_6896_CCFv3.swc,0,0,0,0,6,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_5817_20038_6644_CCFv3.swc,0,0,0,28,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_5981_20939_6212_CCFv3.swc,0,19,28,21,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_6110_23136_6853_CCFv3.swc,0,0,0,37,3,17,11,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_6363_23067_6782_CCFv3.swc,0,2,7,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_6453_23082_6780_CCFv3.swc,0,2,2,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_6817_23313_6159_CCFv3.swc,0,0,14,26,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196468_4279_10082_5250_CCFv3.swc,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196468_4529_23427_4933_CCFv3.swc,0,0,3,10,21,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196469_3797_10286_5166_CCFv3.swc,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196469_5947_23133_3607_CCFv3.swc,0,7,43,35,58,119,36,51,86,20,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196471_11365_8294_3914_CCFv3.swc,0,3,6,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196471_7501_22676_4523_CCFv3.swc,0,0,10,9,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196472_8964_21522_3853_CCFv3.swc,0,6,0,0,38,22,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196474_2409_11469_5246_CCFv3.swc,0,0,0,15,7,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_4185_19863_5447_CCFv3.swc,0,0,0,6,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_4344_9335_6523_CCFv3.swc,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_4944_23148_6004_CCFv3.swc,0,0,0,2,0,11,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_4986_22825_5671_CCFv3.swc,0,37,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5216_8343_5973_CCFv3.swc,5,3,8,21,17,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5233_7836_6162_CCFv3.swc,0,0,32,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5244_22459_5330_CCFv3.swc,0,0,12,12,8,44,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5290_20824_4607_CCFv3.swc,0,0,23,0,17,15,19,9,2,0,8,14,1,3,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5295_22222_5270_CCFv3.swc,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5958_7913_5440_CCFv3.swc,1,18,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_6078_6529_6428_CCFv3.swc,0,0,5,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_6236_8872_4619_CCFv3.swc,0,0,0,4,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_6398_21336_3892_CCFv3.swc,0,0,13,10,6,30,17,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_6813_7340_4707_CCFv3.swc,0,0,7,0,7,15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_7175_7427_4368_CCFv3.swc,0,0,0,7,41,15,68,38,2,16,28,3,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_7845_6669_4816_CCFv3.swc,0,9,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_7992_22297_3949_CCFv3.swc,0,11,25,10,24,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_4981_19821_5285_CCFv3.swc,0,0,5,2,12,3,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_5834_7247_6050_CCFv3.swc,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_6070_7920_5602_CCFv3.swc,0,4,7,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_6488_21530_4453_CCFv3.swc,0,0,32,36,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_6611_7039_5617_CCFv3.swc,1,10,32,26,35,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_6800_22141_4413_CCFv3.swc,0,0,8,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_7091_23963_5169_CCFv3.swc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_7143_23995_5224_CCFv3.swc,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_7253_6758_5539_CCFv3.swc,2,5,6,16,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196477_8719_7576_4027_CCFv3.swc,0,0,6,15,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_5711_9501_6423_CCFv3.swc,7,0,38,23,24,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6352_9395_6019_CCFv3.swc,0,0,3,0,10,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6428_22556_5610_CCFv3.swc,0,0,0,8,65,10,6,13,10,0,10,20,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6487_8126_6504_CCFv3.swc,0,3,4,24,7,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6502_8019_6504_CCFv3.swc,0,0,9,12,25,25,0,20,18,13,16,7,1,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6633_8767_6142_CCFv3.swc,0,0,16,61,2,6,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6786_8531_6075_CCFv3.swc,0,0,0,8,19,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_6898_8757_5276_CCFv3.swc,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7001_22322_5136_CCFv3.swc,0,0,9,1,26,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7195_9699_5497_CCFv3.swc,0,0,3,13,5,3,0,17,2,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7406_9199_5370_CCFv3.swc,0,0,0,0,0,33,45,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7589_7913_5686_CCFv3.swc,0,0,0,15,27,20,42,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7623_21304_4534_CCFv3.swc,0,0,0,0,6,19,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7676_8355_5659_CCFv3.swc,19,0,0,37,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7692_23186_5082_CCFv3.swc,0,0,4,6,11,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7700_7812_5828_CCFv3.swc,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7775_7742_5834_CCFv3.swc,0,0,1,21,17,3,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8206_7462_5640_CCFv3.swc,0,0,2,49,9,26,17,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8280_23587_5017_CCFv3.swc,0,0,11,17,4,7,11,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8357_24392_5415_CCFv3.swc,0,9,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8477_23379_4710_CCFv3.swc,0,0,0,26,13,19,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8633_24742_5439_CCFv3.swc,0,0,0,8,7,16,25,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8642_24731_5370_CCFv3.swc,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_8920_7597_4894_CCFv3.swc,0,0,0,9,21,14,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_9330_23020_4203_CCFv3.swc,0,1,22,23,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_9985_24452_4513_CCFv3.swc,0,0,2,9,1,38,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_201582_10024_21964_6372_CCFv3.swc,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_201582_10038_21585_6240_CCFv3.swc,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_201582_10039_20183_6235_CCFv3.swc,0,2,0,5,7,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_201582_10116_21465_6112_CCFv3.swc,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_201582_10128_28360_5835_CCFv3.swc,0,0,29,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
