,x_umap,y_umap,x_sp,y_sp,region,soma_x,soma_y,soma_z,label,color
SEU-ALLEN_local_191799_5895_17705_5987_CCFv3,15.512774,11.67162,-1.404354204594757,-0.7303701014152868,CA1,275.057,80.58,275.598,2,#fc8d62
SEU-ALLEN_local_191799_5901_16601_6008_CCFv3,14.57969,6.565344,-1.6041939241647343,1.331223539453793,CA1,276.192,76.462,257.615,2,#fc8d62
SEU-ALLEN_local_191799_5961_18246_5932_CCFv3,9.306239,12.658556,-0.9744249407868559,-1.6301166787890395,CA1,272.711,84.37899999999999,284.228,2,#fc8d62
SEU-ALLEN_local_191799_5983_16537_5606_CCFv3,12.621263,11.673406,-0.5769724665560205,-1.361061185176935,CA1,256.35900000000004,82.35,255.37900000000002,2,#fc8d62
SEU-ALLEN_local_191799_6054_17082_6128_CCFv3,8.349394,14.0787945,-0.9000632537544214,0.12526956209908155,CA1,282.84,79.653,264.944,2,#fc8d62
SEU-ALLEN_local_191799_6124_17312_5932_CCFv3,18.114391,9.84913,-1.8121493978537884,0.48141446702517743,CA1,273.159,83.214,267.868,2,#fc8d62
SEU-ALLEN_local_191799_6132_17196_5944_CCFv3,13.531594,22.104479,0.726056760442343,-1.1025941425833445,CA1,273.808,82.818,265.966,2,#fc8d62
SEU-ALLEN_local_191799_6137_16569_5864_CCFv3,15.555538,11.911426,-1.3540120306805077,-0.7079121334463111,CA1,269.945,81.59899999999999,255.732,2,#fc8d62
SEU-ALLEN_local_191799_6203_16822_6020_CCFv3,14.641666,12.163911,-1.1033894073225552,-0.5518241212060825,CA1,278.038,81.99,259.776,2,#fc8d62
SEU-ALLEN_local_191799_6233_21486_6981_CCFv3,10.818568,8.893761,-0.6345213343647038,-0.47766948752830596,CA1,332.18,104.492,341.31,2,#fc8d62
SEU-ALLEN_local_191799_6264_20768_7175_CCFv3,15.72481,4.5722804,-0.7560191438504739,-0.30382580911017276,CA1,342.273,99.08,330.00800000000004,2,#fc8d62
SEU-ALLEN_local_191799_6421_16445_5666_CCFv3,10.960651,11.265282,-1.2868738351754372,-0.2190979270011435,CA1,261.407,88.042,252.12,2,#fc8d62
SEU-ALLEN_local_191799_6542_23865_7097_CCFv3,12.575854,-0.7019582,0.1891494427211937,-1.7495336617850208,CA1,340.40704,119.589,381.711,1,#66c2a5
SEU-ALLEN_local_191799_6701_11454_6111_CCFv3,13.563569,11.345683,-1.5173307554580162,-0.9458434254657884,CA1,281.122,68.875,281.90999999999997,2,#fc8d62
SEU-ALLEN_local_191799_6704_12378_5747_CCFv3,14.422789,10.791686,-1.396182307806318,0.10829159377022002,CA1,263.717,76.012,266.28200000000004,2,#fc8d62
SEU-ALLEN_local_191799_6716_12172_5983_CCFv3,17.407763,8.367059,-2.5641478999149876,0.7115294328703421,CA1,275.335,72.73899999999999,269.817,2,#fc8d62
SEU-ALLEN_local_191799_6740_12982_5693_CCFv3,15.563117,9.900267,-1.6729902255821238,0.1321732682403412,CA1,262.004,79.657,256.63599999999997,2,#fc8d62
SEU-ALLEN_local_191799_6743_13303_5614_CCFv3,7.504889,20.12815,-1.8801436627346004,-0.13054434273329377,CA1,258.556,82.101,251.581,2,#fc8d62
SEU-ALLEN_local_191799_6748_11751_6153_CCFv3,16.15382,4.126376,-0.9261660784885061,-1.0417267390243825,CA1,283.742,70.245,276.96900000000005,2,#fc8d62
SEU-ALLEN_local_191799_6752_11819_5904_CCFv3,15.620187,11.795358,-1.8798848889512083,-1.3899728711859207,CA1,271.218,72.91199999999999,275.742,2,#fc8d62
SEU-ALLEN_local_191799_6757_11007_6120_CCFv3,11.743552,6.5583873,0.5525699474645471,-0.018924602681551182,CA1,281.578,68.396,289.701,2,#fc8d62
SEU-ALLEN_local_191799_6757_11434_6078_CCFv3,11.37715,8.28053,0.0024949511411372647,-1.007932526779244,CA1,279.707,70.021,282.36,2,#fc8d62
SEU-ALLEN_local_191799_6762_12743_5836_CCFv3,12.511532,19.564093,-0.8233033095016729,-1.1511751529914862,CA1,268.893,77.222,260.533,2,#fc8d62
SEU-ALLEN_local_191799_6772_12680_5904_CCFv3,12.867147,18.576963,-0.16152165790041959,-0.8513053326055026,CA1,272.258,76.35300000000001,261.58000000000004,2,#fc8d62
SEU-ALLEN_local_191799_6781_12066_6067_CCFv3,12.691047,20.565063,-0.93723864201644,-1.6320565249389964,CA1,279.809,72.585,271.72799999999995,2,#fc8d62
SEU-ALLEN_local_191799_6791_12464_6060_CCFv3,12.45795,5.5643497,-1.1369741308868275,0.8582120529716113,CA1,279.935,74.257,265.148,2,#fc8d62
SEU-ALLEN_local_191799_6792_11749_5911_CCFv3,5.9306684,12.709257,-1.4800887840165875,1.1004679179047563,CA1,271.723,73.23899999999999,277.002,2,#fc8d62
SEU-ALLEN_local_191799_6797_12714_5948_CCFv3,14.309857,7.338575,-1.8485801955780414,1.7681154514033417,CA1,274.637,76.4,261.078,2,#fc8d62
SEU-ALLEN_local_191799_6798_11141_6174_CCFv3,14.82609,12.21795,-1.2988738851378647,-0.6548027018343747,CA1,284.634,69.007,287.494,2,#fc8d62
SEU-ALLEN_local_191799_6804_11174_6117_CCFv3,5.544033,20.007442,-2.3901400252788854,-0.4226482285666935,CA1,281.76096,69.67399999999999,286.926,2,#fc8d62
SEU-ALLEN_local_191799_6814_11083_5994_CCFv3,10.08834,7.0341134,0.16461411215824986,0.7928980149945736,CA1,275.515,70.734,288.452,2,#fc8d62
SEU-ALLEN_local_191799_6825_11753_5801_CCFv3,11.9715185,9.793501,-0.2078290112303949,-0.38820544035529325,CA1,266.454,75.039,276.899,2,#fc8d62
SEU-ALLEN_local_191799_6848_12602_6000_CCFv3,11.694687,20.033514,-0.09757788440344539,-1.118928548674764,CA1,277.367,76.23100000000001,262.995,2,#fc8d62
SEU-ALLEN_local_191799_6851_13021_5859_CCFv3,11.326185,7.7024713,-0.34116722070480787,-0.8993385780153454,CA1,270.897,79.422,256.251,2,#fc8d62
SEU-ALLEN_local_191799_6857_11741_5754_CCFv3,12.314001,17.242104,-0.9082077408335242,0.33411431172441,CA1,264.32,76.089,277.105,2,#fc8d62
SEU-ALLEN_local_191799_6858_11480_6221_CCFv3,9.287794,21.171207,-2.292685220990006,-2.1671203379858075,CA1,287.559,70.64399999999999,281.809,2,#fc8d62
SEU-ALLEN_local_191799_6861_11661_6375_CCFv3,13.989808,5.2184687,0.35799699744788765,0.15909966460322048,CA1,295.703,70.288,278.72299999999996,2,#fc8d62
SEU-ALLEN_local_191799_6873_12903_5785_CCFv3,10.49275,20.832962,-2.021850710096643,-1.9528721394150121,CA1,267.184,80.167,258.16499999999996,2,#fc8d62
SEU-ALLEN_local_191799_6901_10596_6385_CCFv3,14.84837,10.345479,-0.9982003346196974,-0.18402134884339133,CA1,295.858,67.827,297.174,2,#fc8d62
SEU-ALLEN_local_191799_6907_11033_6323_CCFv3,11.223816,19.970219,-1.8698768094331795,-1.3385336199686442,CA1,292.813,69.467,289.606,2,#fc8d62
SEU-ALLEN_local_191799_6911_10966_5953_CCFv3,13.38472,14.044134,-1.8465340645542159,-0.47383081921424747,CA1,273.91596000000004,72.436,290.637,2,#fc8d62
SEU-ALLEN_local_191799_6915_10478_6313_CCFv3,10.084292,10.456581,-1.1468201431586094,-0.663936235761603,CA1,292.117,68.211,299.26800000000003,2,#fc8d62
SEU-ALLEN_local_191799_6968_12767_6023_CCFv3,12.220881,4.460684,-0.2324850465857131,1.2772342726729953,CA1,279.33799999999997,78.507,260.529,1,#66c2a5
SEU-ALLEN_local_191799_6986_10950_6543_CCFv3,15.920462,9.313356,-1.9608581191369043,-0.7265635825601681,CA1,304.73400000000004,69.455,291.21500000000003,2,#fc8d62
SEU-ALLEN_local_191799_7003_11004_6389_CCFv3,-0.57046294,16.997625,-6.762414824289026,-2.5568389477088926,CA1,296.682,70.618,290.32,2,#fc8d62
SEU-ALLEN_local_191799_7032_10926_5915_CCFv3,10.0953455,-1.8418983,1.8120396227301192,-0.15415899339897415,CA1,272.676,74.71300000000001,291.533,1,#66c2a5
SEU-ALLEN_local_191799_7046_10858_5928_CCFv3,9.111554,10.556061,-0.04563994826588686,-1.3234733036455406,CA1,273.362,74.638,292.753,2,#fc8d62
SEU-ALLEN_local_191799_7048_11732_6348_CCFv3,16.859503,7.4885907,-1.6629073704615305,0.9663413689052309,CA1,295.161,73.736,277.894,2,#fc8d62
SEU-ALLEN_local_191799_7062_12379_6034_CCFv3,11.006045,13.101616,-0.3937120581198137,0.5168737229700475,CA1,279.865,78.377,267.053,2,#fc8d62
SEU-ALLEN_local_191799_7075_24433_7162_CCFv3,14.024501,4.480688,-0.33415131601054704,-0.908222227258046,CA1,345.18796000000003,131.255,390.01300000000003,2,#fc8d62
SEU-ALLEN_local_191799_7081_11282_6500_CCFv3,5.7839575,7.3766146,1.0439570086663836,-0.7697170530315496,CA1,302.992,72.194,285.683,2,#fc8d62
SEU-ALLEN_local_191799_7086_11424_6192_CCFv3,14.742127,12.271225,-0.7899253478827437,-1.0155994384080242,CA1,287.105,74.372,283.23199999999997,2,#fc8d62
SEU-ALLEN_local_191799_7109_11899_6218_CCFv3,10.888672,12.654733,-1.6920012148402832,1.2397265695051762,CA1,288.881,76.025,275.178,2,#fc8d62
SEU-ALLEN_local_191799_7117_11620_6044_CCFv3,6.9814816,10.2198105,0.23385046989828112,-0.6884517926592797,CA1,279.93,76.619,279.898,2,#fc8d62
SEU-ALLEN_local_191799_7119_12768_5758_CCFv3,15.907672,5.4990973,-1.7009362595443096,0.44955286142215456,CA1,267.004,83.676,260.755,2,#fc8d62
SEU-ALLEN_local_191799_7127_12117_5863_CCFv3,10.381435,19.15182,0.011665227247417427,-0.03414886109324647,CA1,271.457,80.172,271.45,2,#fc8d62
SEU-ALLEN_local_191799_7129_24505_7037_CCFv3,15.204373,10.173324,-1.348406603017068,1.4250927356139356,CA1,338.30096,133.972,390.077,2,#fc8d62
SEU-ALLEN_local_191799_7134_11549_6095_CCFv3,16.874441,5.7776413,-0.1174654778112192,0.023831107607953667,CA1,282.514,76.23899999999999,281.16200000000003,2,#fc8d62
SEU-ALLEN_local_191799_7146_10569_6616_CCFv3,9.302458,11.523004,0.22414310925343983,-0.9680383799405429,CA1,309.189,70.89399999999999,298.256,2,#fc8d62
SEU-ALLEN_local_191799_7150_12153_5769_CCFv3,12.162353,21.260796,-0.10687271798433187,-1.5934929134893407,CA1,267.038,81.765,270.816,2,#fc8d62
SEU-ALLEN_local_191799_7154_12011_5870_CCFv3,8.775467,7.750139,-0.15125981242661196,0.4631082666697431,CA1,271.842,80.15100000000001,273.26800000000003,2,#fc8d62
SEU-ALLEN_local_191799_7158_11316_6121_CCFv3,4.8551445,20.383694,-4.746707529108889,-1.0658194920059179,CA1,283.789,75.752,285.21799999999996,2,#fc8d62
SEU-ALLEN_local_191799_7160_11186_6206_CCFv3,4.087793,3.8003936,1.8807329452276993,-1.6844277249358164,CA1,288.027,74.804,287.491,1,#66c2a5
SEU-ALLEN_local_191799_7160_12357_5934_CCFv3,13.596244,9.224156,0.06934692294028214,-0.7071249326432654,CA1,275.357,80.74600000000001,267.576,2,#fc8d62
SEU-ALLEN_local_191799_7165_11164_6343_CCFv3,14.373324,8.114114,-2.3985693717276586,1.0488552123552506,CA1,295.066,73.988,287.89599999999996,2,#fc8d62
SEU-ALLEN_local_191799_7167_11263_6371_CCFv3,15.312853,5.766728,-0.1212088457862043,0.5286916661540002,CA1,296.574,74.15,286.185,2,#fc8d62
SEU-ALLEN_local_191799_7169_10104_6470_CCFv3,16.485365,-1.427563,-0.722947380226988,0.023782454348288018,CA1,301.474,70.801,306.472,2,#fc8d62
SEU-ALLEN_local_191799_7183_11111_6447_CCFv3,8.222518,20.896154,-2.025832242534051,-1.0164344068373878,CA1,300.539,73.637,288.861,2,#fc8d62
SEU-ALLEN_local_191799_7189_10461_6001_CCFv3,11.195273,13.339652,-2.543151047159734,-1.1561072652827948,CA1,277.61,75.35300000000001,300.033,2,#fc8d62
SEU-ALLEN_local_191799_7197_10458_6586_CCFv3,13.326359,19.850946,-0.5619289669287765,-1.3087722721054502,CA1,307.777,71.609,300.329,2,#fc8d62
SEU-ALLEN_local_191799_7210_11910_5836_CCFv3,6.4632707,17.858309,-2.2639717552051066,-0.46050385767072655,CA1,270.393,81.067,275.02700000000004,2,#fc8d62
SEU-ALLEN_local_191799_7212_11067_6241_CCFv3,10.839549,17.974798,0.9242724313373792,-1.6266209885781713,CA1,289.993,75.1,289.671,2,#fc8d62
SEU-ALLEN_local_191799_7228_11761_5740_CCFv3,5.547319,20.195375,-2.922814305251618,-0.42748815062807755,CA1,265.752,82.08,277.428,2,#fc8d62
SEU-ALLEN_local_191799_7246_10240_6137_CCFv3,14.705135,9.676045,-1.462917789333904,0.7109151551034798,CA1,284.66596000000004,74.604,304.156,2,#fc8d62
SEU-ALLEN_local_191799_7261_10912_6614_CCFv3,13.740918,5.088726,-0.7792835102853974,0.6361659383325988,CA1,309.628,73.779,292.546,2,#fc8d62
SEU-ALLEN_local_191799_7274_9990_6381_CCFv3,11.335443,10.115407,0.23336850276199958,-0.4528677280167794,CA1,297.295,72.85600000000001,308.748,2,#fc8d62
SEU-ALLEN_local_191799_7337_9875_6292_CCFv3,16.12791,7.1268296,-0.2747404744913521,0.6819806063549235,CA1,292.998,74.27199999999999,310.905,2,#fc8d62
SEU-ALLEN_local_191799_7383_10092_6101_CCFv3,8.579441,13.693523,-1.139313946624626,2.120718464749605,CA1,283.558,76.935,307.034,2,#fc8d62
SEU-ALLEN_local_191799_7499_10428_6543_CCFv3,12.163527,12.959539,-1.7896967885814512,-0.2618801903186532,CA1,306.742,76.867,301.621,2,#fc8d62
SEU-ALLEN_local_191799_7507_10536_6664_CCFv3,6.7511964,18.83673,-2.4978492293033776,0.5002043123621469,CA1,313.194,76.845,299.788,2,#fc8d62
SEU-ALLEN_local_191799_7573_9667_6326_CCFv3,11.453574,11.8393345,-1.2271011049305414,-0.7249476567638248,CA1,295.91,77.743,315.23900000000003,2,#fc8d62
SEU-ALLEN_local_191799_7603_10243_6454_CCFv3,14.726128,11.3376665,-1.1362943012583935,-0.6918684861367725,CA1,302.538,78.60300000000001,305.144,2,#fc8d62
SEU-ALLEN_local_191799_7650_9602_6447_CCFv3,11.4185,12.8912325,-1.2188535118021757,-0.30657658266908017,CA1,302.529,78.268,316.69,2,#fc8d62
SEU-ALLEN_local_191799_7735_9638_6787_CCFv3,8.255326,12.787304,-1.1538744613259144,-0.3320703359906258,CA1,320.91596000000004,78.39399999999999,316.43899999999996,2,#fc8d62
SEU-ALLEN_local_191799_7747_9992_6540_CCFv3,16.443794,11.814935,-2.6558502532019834,-0.6535362537136101,CA1,307.688,80.233,310.041,2,#fc8d62
SEU-ALLEN_local_191799_7756_10120_6635_CCFv3,14.677706,6.9497848,-1.0408308967579492,0.5306554273144494,CA1,312.694,80.294,307.825,2,#fc8d62
SEU-ALLEN_local_191799_7765_9959_6921_CCFv3,10.651252,12.647373,-0.8898737501620854,-2.1787364038027137,CA1,328.215,79.125,310.933,2,#fc8d62
SEU-ALLEN_local_191799_7796_9405_6609_CCFv3,13.164092,8.259745,-0.9439154107125604,-0.5450216742515666,CA1,311.75,79.723,320.711,2,#fc8d62
SEU-ALLEN_local_191799_7796_9469_6272_CCFv3,3.5978618,21.503706,-5.357308522227318,-1.3514275845146617,CA1,294.3,81.666,319.30600000000004,2,#fc8d62
SEU-ALLEN_local_191799_7814_9378_6360_CCFv3,15.070342,10.879918,-1.3509850074865666,-0.6357959067522301,CA1,298.88596,81.267,321.08000000000004,2,#fc8d62
SEU-ALLEN_local_191799_7827_9619_6862_CCFv3,8.452305,7.115119,0.5941898022618155,-0.9121250723987955,CA1,325.384,79.71600000000001,317.09299999999996,2,#fc8d62
SEU-ALLEN_local_191799_7881_9210_6730_CCFv3,11.064655,-3.243824,1.7279495270017646,0.61693045925746,CA1,318.659,80.359,324.495,1,#66c2a5
SEU-ALLEN_local_191799_7950_9282_6686_CCFv3,14.425583,12.782434,-0.26294724554329046,-1.1045228608562028,CA1,316.58403999999996,81.944,323.406,2,#fc8d62
SEU-ALLEN_local_191799_7960_9301_6778_CCFv3,16.564417,6.792296,-0.6332600608736346,-0.1573306714234479,CA1,321.553,81.796,323.129,2,#fc8d62
SEU-ALLEN_local_191799_8045_9157_6536_CCFv3,12.663383,9.774289,-0.6396905577554306,-1.3731987676520119,CA1,309.16200000000003,84.09899999999999,325.856,2,#fc8d62
SEU-ALLEN_local_191799_8239_8812_6467_CCFv3,13.674294,7.004896,-0.5002944090633917,-0.1921182538052282,CA1,306.67900000000003,87.455,332.551,2,#fc8d62
SEU-ALLEN_local_191799_8267_9066_6837_CCFv3,5.28848,17.608984,-3.2282813306517486,1.3486547003748577,CA1,326.24,86.757,328.286,2,#fc8d62
SEU-ALLEN_local_191799_8277_8947_6890_CCFv3,6.4603386,16.202892,-2.7920091202357553,1.0211831682227612,CA1,329.23096,86.46799999999999,330.444,2,#fc8d62
SEU-ALLEN_local_191799_8325_8972_6839_CCFv3,9.54295,23.831034,-1.0071108583861628,-1.5373681049385552,CA1,326.668,87.645,330.139,2,#fc8d62
SEU-ALLEN_local_191799_9393_8744_7189_CCFv3,16.262995,4.9932404,-1.4245990602896834,0.35265438320643433,CA1,350.725,105.796,337.44,2,#fc8d62
SEU-ALLEN_local_191799_9628_7887_6776_CCFv3,9.925793,9.083051,0.38065735238519466,-1.3280672005411132,CA1,329.983,110.927,352.757,1,#66c2a5
SEU-ALLEN_local_191799_9683_7874_6808_CCFv3,6.689969,18.033197,-3.3529762473440567,-0.6422645764348041,CA1,331.925,111.73700000000001,353.122,2,#fc8d62
SEU-ALLEN_local_191799_9885_24721_6745_CCFv3,13.629658,1.0984321,-0.20217299372455066,-0.1503152376854732,CA1,328.54699999999997,192.17,381.651,2,#fc8d62
SEU-ALLEN_local_191808_6872_7375_6501_CCFv3,14.567316,8.96768,-3.1672671836424784,2.9429530658796583,CA1,315.865,103.459,345.613,2,#fc8d62
SEU-ALLEN_local_191813_6194_10845_5850_CCFv3,13.4648905,11.863198,-3.757189705441622,-0.6706970239995689,CA1,294.855,65.586,288.466,2,#fc8d62
SEU-ALLEN_local_191813_7749_7315_6372_CCFv3,3.5416746,15.608136,-2.6068510778830625,0.13141326543843396,CA1,322.992,86.417,355.685,2,#fc8d62
SEU-ALLEN_local_192334_4924_18082_6475_CCFv3,12.955743,10.471045,-2.239790725944442,-0.3270134771520665,CA1,306.943,64.796,272.275,2,#fc8d62
SEU-ALLEN_local_192334_6380_22921_6583_CCFv3,4.250968,14.306338,-4.166316709002528,3.2787127643321625,CA1,322.202,115.368,361.16,2,#fc8d62
SEU-ALLEN_local_192337_7876_17605_5801_CCFv3,0.77975917,14.281452,-4.1129333903631835,6.720592566157779,CA1,276.135,84.26799999999999,247.832,2,#fc8d62
SEU-ALLEN_local_192346_10249_7825_7631_CCFv3,17.70902,5.820124,-2.563467602113024,0.7366673370796575,CA1,329.67,216.502,363.981,2,#fc8d62
SEU-ALLEN_local_192346_4461_8693_7182_CCFv3,11.702162,-5.1045365,2.325817958730043,0.29907680643630513,CA1,326.112,87.167,357.961,1,#66c2a5
SEU-ALLEN_local_192346_4586_8385_7236_CCFv3,-1.3161997,18.194016,-3.927189850574614,-0.6251728494810352,CA1,327.673,91.975,363.24,2,#fc8d62
SEU-ALLEN_local_192346_4601_8345_7257_CCFv3,8.867303,-4.1582856,2.8484276245180307,-0.9667528517455677,CA1,328.642,92.755,364.051,1,#66c2a5
SEU-ALLEN_local_192346_4691_12022_7044_CCFv3,10.9314375,13.600624,0.19739382784336368,0.6586231484207278,CA1,327.486,78.312,303.29499999999996,2,#fc8d62
SEU-ALLEN_local_192346_4738_12115_6977_CCFv3,15.746805,13.510083,-0.6316168040768263,-1.3192032090148362,CA1,324.094,78.22,301.048,2,#fc8d62
SEU-ALLEN_local_192346_4765_12561_6798_CCFv3,11.0214405,-1.7876977,3.325571628270669,1.263267936812087,CA1,316.275,74.812,292.275,1,#66c2a5
SEU-ALLEN_local_192346_4767_11607_6950_CCFv3,18.691792,9.694464,-0.3136040490101632,-2.6070120926455345,CA1,320.952,80.335,308.695,2,#fc8d62
SEU-ALLEN_local_192346_4777_8015_7370_CCFv3,12.587455,-0.62816405,2.0392415738242367,-0.15554558502341045,CA1,333.16596,99.29700000000001,370.09299999999996,1,#66c2a5
SEU-ALLEN_local_192346_4785_12673_6871_CCFv3,18.188353,4.594245,-1.5155413432837916,-0.356575013887153,CA1,320.358,76.016,291.131,2,#fc8d62
SEU-ALLEN_local_192346_4795_11773_6776_CCFv3,17.589396,4.31577,-2.907893812455873,0.025782780056656546,CA1,312.371,77.778,304.43899999999996,2,#fc8d62
SEU-ALLEN_local_192346_4817_11227_7061_CCFv3,11.82743,4.550237,-1.0204345222845497,1.364324116111653,CA1,325.42400000000004,84.646,315.584,2,#fc8d62
SEU-ALLEN_local_192346_4825_11516_6982_CCFv3,13.761502,14.483882,0.20530187291432286,-2.0448721689577147,CA1,322.094,82.611,310.297,2,#fc8d62
SEU-ALLEN_local_192346_4828_12539_6772_CCFv3,10.928266,19.198698,1.0153355244395832,-0.696207087900194,CA1,314.625,76.093,292.21799999999996,2,#fc8d62
SEU-ALLEN_local_192346_4831_11611_7042_CCFv3,16.559774,12.70363,-2.214257895951443,-0.6615273187180669,CA1,325.481,83.318,309.378,2,#fc8d62
SEU-ALLEN_local_192346_4833_12205_6956_CCFv3,7.487726,24.967505,-1.9211051690993683,-0.33341601558530615,CA1,322.89799999999997,80.025,299.185,2,#fc8d62
SEU-ALLEN_local_192346_4837_12708_6759_CCFv3,5.0751247,6.041896,1.4416341417694092,-1.288426260106574,CA1,314.534,75.60300000000001,289.425,1,#66c2a5
SEU-ALLEN_local_192346_4841_11203_7025_CCFv3,17.499935,13.743406,-1.0418744767454664,-0.9660802463613728,CA1,323.36404,84.802,315.563,2,#fc8d62
SEU-ALLEN_local_192346_4848_11475_6895_CCFv3,5.2257266,7.6191745,1.4377965651142366,-1.822381674880595,CA1,317.361,81.999,310.081,2,#fc8d62
SEU-ALLEN_local_192346_4851_12650_6795_CCFv3,12.753422,11.530743,-2.93603306733931,0.5285020135205063,CA1,316.116,76.675,290.60900000000004,2,#fc8d62
SEU-ALLEN_local_192346_4861_12364_6594_CCFv3,10.647367,1.8455981,1.3243008511765038,0.14892692320149034,CA1,304.828,74.702,293.43899999999996,1,#66c2a5
SEU-ALLEN_local_192346_4865_12608_6666_CCFv3,6.6794357,10.814359,0.29205489539188434,-0.5542685947801571,CA1,309.32599999999996,75.204,290.14700000000005,2,#fc8d62
SEU-ALLEN_local_192346_4874_12714_6743_CCFv3,7.721341,23.27018,-1.520088969352892,-1.6290399280351522,CA1,313.60400000000004,76.289,289.08799999999997,2,#fc8d62
SEU-ALLEN_local_192346_4877_11807_7085_CCFv3,4.945803,14.81885,-2.1293125298790296,1.081187516328569,CA1,328.11800000000005,84.40100000000001,306.63800000000003,2,#fc8d62
SEU-ALLEN_local_192346_4884_10792_7017_CCFv3,9.608019,10.447675,1.5478745237944938,2.935788052002682,CA1,321.639,87.294,321.793,2,#fc8d62
SEU-ALLEN_local_192346_4884_11196_6835_CCFv3,16.522781,15.469499,-0.06680007605622071,-2.7012239206698276,CA1,313.305,82.948,313.85900000000004,2,#fc8d62
SEU-ALLEN_local_192346_4892_10927_7202_CCFv3,10.71536,-1.2597754,2.2155275286007425,-0.9645247171365532,CA1,331.728,89.71600000000001,321.43,1,#66c2a5
SEU-ALLEN_local_192346_4895_12907_6696_CCFv3,12.4581175,11.436458,-1.3925725638225703,-0.6713676351850065,CA1,311.837,75.53699999999999,285.616,2,#fc8d62
SEU-ALLEN_local_192346_4903_10697_7116_CCFv3,8.82852,16.477789,-0.7655798190907946,0.970288513529794,CA1,326.525,89.618,324.13599999999997,2,#fc8d62
SEU-ALLEN_local_192346_4916_10735_6930_CCFv3,6.2062764,18.175928,-2.2483259819551247,0.25546560094292825,CA1,316.813,86.973,321.837,2,#fc8d62
SEU-ALLEN_local_192346_4921_11274_6906_CCFv3,11.6326,19.472246,-1.8522815767390302,-1.2791888738796087,CA1,317.04,84.73,313.183,2,#fc8d62
SEU-ALLEN_local_192346_4924_11075_7086_CCFv3,16.609808,16.533226,-0.05717845319868219,-2.399419012263535,CA1,325.851,88.294,317.95,2,#fc8d62
SEU-ALLEN_local_192346_4926_11006_7015_CCFv3,16.11897,12.144161,-2.150517539279776,-0.9720495927194693,CA1,321.934,87.53,318.355,2,#fc8d62
SEU-ALLEN_local_192346_4927_11317_6856_CCFv3,8.036778,19.07368,-2.4245320615253516,-0.6399224784633673,CA1,314.565,83.934,312.05,2,#fc8d62
SEU-ALLEN_local_192346_4939_10666_6968_CCFv3,5.5067353,3.695724,2.9722085983429736,-0.46958941648811425,CA1,318.519,88.40899999999999,323.197,1,#66c2a5
SEU-ALLEN_local_192346_4946_10587_7130_CCFv3,9.394998,11.156471,0.2580327284471323,0.9178164712026847,CA1,326.8,91.322,325.871,2,#fc8d62
